<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
KRWTRY,D,19840109,000000,0.0043,0.0043,0.0043,0.0043,0,0
KRWTRY,D,19840116,000000,0.0042,0.0042,0.0042,0.0042,0,0
KRWTRY,D,19840123,000000,0.0042,0.0042,0.0042,0.0042,0,0
KRWTRY,D,19840130,000000,0.0043,0.0043,0.0043,0.0043,0,0
KRWTRY,D,19840206,000000,0.0043,0.0043,0.0043,0.0043,0,0
KRWTRY,D,19840213,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840220,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840301,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840305,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840312,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840319,000000,0.0045,0.0045,0.0045,0.0045,0,0
KRWTRY,D,19840326,000000,0.0045,0.0045,0.0045,0.0045,0,0
KRWTRY,D,19840402,000000,0.0041,0.0041,0.0041,0.0041,0,0
KRWTRY,D,19840409,000000,0.004,0.004,0.004,0.004,0,0
KRWTRY,D,19840416,000000,0.004,0.004,0.004,0.004,0,0
KRWTRY,D,19840424,000000,0.0044,0.0044,0.0044,0.0044,0,0
KRWTRY,D,19840502,000000,0.0043,0.0043,0.0043,0.0043,0,0
KRWTRY,D,19840507,000000,0.0045,0.0045,0.0045,0.0045,0,0
KRWTRY,D,19840514,000000,0.0045,0.0045,0.0045,0.0045,0,0
KRWTRY,D,19840521,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840528,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840604,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840611,000000,0.0045,0.0045,0.0045,0.0045,0,0
KRWTRY,D,19840618,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840625,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840702,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840709,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840716,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840723,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840730,000000,0.0046,0.0046,0.0046,0.0046,0,0
KRWTRY,D,19840806,000000,0.0046,0.0046,0.0046,0.0046,0,0
